Date,PM2.5,PM10,NO2,O3
2023-02-07 19:00:00,34.56,55.39,23.58,62.31
2023-02-07 20:00:00,30.83,36.85,31.15,56.24
2023-02-07 21:00:00,31.85,43.71,24.56,55.53
2023-02-07 22:00:00,17.21,36.5,27.31,57.66
2023-02-07 23:00:00,12.98,16.73,25.33,52.77
2023-02-08 00:00:00,23.02,45.96,18.1,51.65
2023-02-08 01:00:00,40.71,71.75,30.25,47.53
2023-02-08 02:00:00,31.72,57.78,23.24,37.43
2023-02-08 03:00:00,22.06,37.96,21.85,28.31
2023-02-08 04:00:00,29.59,43.86,25.39,30.84
2023-02-08 05:00:00,33.34,52.14,21.4,16.76
2023-02-08 06:00:00,22.84,41.66,26.08,21.99
2023-02-08 07:00:00,41.34,49.13,19.26,22.54
2023-02-08 08:00:00,34.04,64.42,18.21,32.19
2023-02-08 09:00:00,36.16,53.85,26.7,24.01
2023-02-08 10:00:00,38.12,60.3,30.34,36.94
2023-02-08 11:00:00,45.64,72.41,25.46,31.63
2023-02-08 12:00:00,34.52,54.91,32.71,22.13
2023-02-08 13:00:00,28.53,35.14,33.13,42.41
2023-02-08 14:00:00,39.91,65.07,35.69,45.67
2023-02-08 15:00:00,24.44,43.86,38.87,33.23
2023-02-08 16:00:00,33.24,36.83,43.76,51.27
2023-02-08 17:00:00,40.24,53.98,36.38,58.69
2023-02-08 18:00:00,34.52,62.4,28.08,39.55
2023-02-08 19:00:00,35.23,62.05,34.89,47.44
2023-02-08 20:00:00,30.77,51.62,37.0,60.12
2023-02-08 21:00:00,39.85,58.31,22.85,52.85
2023-02-08 22:00:00,20.59,38.67,21.68,61.31
2023-02-08 23:00:00,25.71,31.51,18.65,55.75
2023-02-09 00:00:00,20.55,31.79,21.98,51.97
2023-02-09 01:00:00,29.2,36.26,26.07,50.39
2023-02-09 02:00:00,23.89,36.92,31.42,34.59
2023-02-09 03:00:00,35.84,49.1,28.66,33.76
2023-02-09 04:00:00,24.0,44.44,26.73,43.68
2023-02-09 05:00:00,37.56,63.55,25.99,26.79
2023-02-09 06:00:00,34.74,51.02,28.96,33.08
2023-02-09 07:00:00,33.06,61.62,30.7,23.83
2023-02-09 08:00:00,38.44,53.85,36.52,19.91
2023-02-09 09:00:00,38.41,61.17,31.45,19.09
2023-02-09 10:00:00,40.25,59.48,34.31,29.83
2023-02-09 11:00:00,37.67,66.21,32.2,36.72
2023-02-09 12:00:00,34.97,61.11,35.76,34.94
2023-02-09 13:00:00,36.9,69.46,34.51,37.15
2023-02-09 14:00:00,28.01,45.48,30.05,32.62
2023-02-09 15:00:00,41.89,43.35,40.16,43.4
2023-02-09 16:00:00,27.77,40.99,42.64,48.09
2023-02-09 17:00:00,31.95,63.64,34.06,44.84
2023-02-09 18:00:00,35.07,53.51,34.66,55.1
2023-02-09 19:00:00,34.15,39.3,35.86,49.86
2023-02-09 20:00:00,16.54,30.05,29.28,52.16
2023-02-09 21:00:00,24.98,44.15,29.4,58.64
2023-02-09 22:00:00,27.01,37.4,25.92,62.1
2023-02-09 23:00:00,23.77,36.05,23.01,59.19
2023-02-10 00:00:00,31.38,43.43,27.41,46.17
2023-02-10 01:00:00,18.66,34.04,26.77,46.7
2023-02-10 02:00:00,12.09,19.8,28.61,43.33
2023-02-10 03:00:00,30.52,39.51,24.19,39.42
2023-02-10 04:00:00,24.09,38.48,18.8,32.8
2023-02-10 05:00:00,18.7,24.05,31.3,36.7
2023-02-10 06:00:00,30.37,60.27,23.33,22.87
2023-02-10 07:00:00,40.77,72.38,24.69,18.2
2023-02-10 08:00:00,27.74,43.4,27.34,26.66
2023-02-10 09:00:00,50.99,82.23,22.83,23.19
2023-02-10 10:00:00,33.22,61.26,31.91,38.06
2023-02-10 11:00:00,39.57,61.92,37.34,26.15
2023-02-10 12:00:00,32.0,57.27,33.03,38.25
2023-02-10 13:00:00,39.29,74.69,42.49,38.51
2023-02-10 14:00:00,37.44,55.98,42.38,31.15
2023-02-10 15:00:00,28.04,58.03,40.24,46.99
2023-02-10 16:00:00,52.27,94.48,25.52,43.14
2023-02-10 17:00:00,30.42,50.65,41.41,64.57
2023-02-10 18:00:00,28.35,41.81,31.81,47.81
2023-02-10 19:00:00,35.06,57.99,39.94,48.51
2023-02-10 20:00:00,38.2,59.17,26.98,41.46
2023-02-10 21:00:00,32.42,45.53,27.75,49.45
2023-02-10 22:00:00,,,,
2023-02-10 23:00:00,24.87,31.61,21.1,43.97
2023-02-11 00:00:00,12.16,16.75,16.7,50.14
2023-02-11 01:00:00,29.13,44.01,12.22,44.99
2023-02-11 02:00:00,14.71,12.61,38.76,33.7
2023-02-11 03:00:00,20.97,38.83,15.86,34.96
2023-02-11 04:00:00,27.43,42.06,16.53,26.41
2023-02-11 05:00:00,32.05,61.67,28.62,34.1
2023-02-11 06:00:00,29.88,45.86,19.88,15.63
2023-02-11 07:00:00,42.63,64.96,20.4,29.49
2023-02-11 08:00:00,39.79,56.43,15.63,20.22
2023-02-11 09:00:00,40.98,65.87,33.02,25.77
2023-02-11 10:00:00,31.0,49.96,27.65,29.36
2023-02-11 11:00:00,49.37,84.93,37.46,29.8
2023-02-11 12:00:00,34.63,55.95,34.82,44.43
2023-02-11 13:00:00,49.6,96.12,36.22,33.17
2023-02-11 14:00:00,50.51,84.47,33.73,31.34
2023-02-11 15:00:00,40.18,56.4,34.42,56.48
2023-02-11 16:00:00,41.64,58.06,30.72,49.28
2023-02-11 17:00:00,15.02,28.31,30.24,51.09
2023-02-11 18:00:00,30.28,40.3,27.53,66.01
2023-02-11 19:00:00,35.99,62.35,39.12,46.22
2023-02-11 20:00:00,33.0,59.96,28.02,54.09
2023-02-11 21:00:00,18.47,36.92,17.12,47.57
2023-02-11 22:00:00,22.76,29.46,28.29,51.93
2023-02-11 23:00:00,8.5,20.98,21.74,41.62
2023-02-12 00:00:00,26.06,44.27,24.58,47.65
2023-02-12 01:00:00,12.55,15.22,22.86,43.6
2023-02-12 02:00:00,31.43,49.02,31.45,39.41
2023-02-12 03:00:00,33.02,56.6,22.29,22.13
2023-02-12 04:00:00,24.73,34.19,28.88,36.74
2023-02-12 05:00:00,32.64,54.63,29.31,27.65
2023-02-12 06:00:00,30.28,60.01,20.17,42.42
2023-02-12 07:00:00,,,,
2023-02-12 08:00:00,28.7,46.57,26.21,20.84
2023-02-12 09:00:00,40.97,67.43,25.51,26.14
2023-02-12 10:00:00,28.66,41.55,26.98,19.27
2023-02-12 11:00:00,28.33,41.25,38.35,36.41
2023-02-12 12:00:00,38.85,49.86,48.41,26.57
2023-02-12 13:00:00,38.04,62.87,31.77,30.83
2023-02-12 14:00:00,40.14,69.69,37.08,44.74
2023-02-12 15:00:00,33.34,52.78,37.35,45.15
2023-02-12 16:00:00,46.89,68.01,32.55,48.66
2023-02-12 17:00:00,34.61,55.91,41.28,42.45
2023-02-12 18:00:00,32.98,63.5,43.98,58.82
2023-02-12 19:00:00,30.69,56.29,28.56,48.3
2023-02-12 20:00:00,33.6,53.52,38.67,44.65
2023-02-12 21:00:00,29.38,63.39,25.71,56.71
2023-02-12 22:00:00,27.3,65.28,22.15,51.7
2023-02-12 23:00:00,28.27,41.39,25.06,49.17
2023-02-13 00:00:00,12.76,18.45,29.15,51.51
2023-02-13 01:00:00,13.26,26.76,23.68,41.96
2023-02-13 02:00:00,24.32,31.62,27.69,29.5
2023-02-13 03:00:00,24.87,46.58,25.34,34.08
2023-02-13 04:00:00,31.19,50.71,31.57,34.23
2023-02-13 05:00:00,29.76,50.59,28.41,30.46
2023-02-13 06:00:00,35.2,51.72,34.65,25.94
2023-02-13 07:00:00,26.31,35.79,24.16,39.98
2023-02-13 08:00:00,35.64,41.15,28.98,34.96
2023-02-13 09:00:00,29.32,58.79,31.55,18.31
2023-02-13 10:00:00,40.96,73.06,28.73,18.79
2023-02-13 11:00:00,28.17,50.45,29.21,37.35
2023-02-13 12:00:00,41.8,69.66,37.11,38.89
2023-02-13 13:00:00,30.62,30.56,39.12,44.99
2023-02-13 14:00:00,36.34,52.13,36.56,37.34
2023-02-13 15:00:00,42.74,66.33,41.09,42.92
2023-02-13 16:00:00,37.07,50.67,29.68,36.83
2023-02-13 17:00:00,23.91,24.7,32.29,51.47
2023-02-13 18:00:00,27.67,36.46,27.1,49.16
2023-02-13 19:00:00,20.63,33.4,32.25,49.81
2023-02-13 20:00:00,17.54,28.46,32.44,60.54
2023-02-13 21:00:00,26.76,50.07,35.16,53.55
2023-02-13 22:00:00,28.14,61.53,21.11,57.94
2023-02-13 23:00:00,26.63,48.09,27.62,49.96
2023-02-14 00:00:00,27.45,42.52,31.98,50.79
2023-02-14 01:00:00,24.04,52.86,19.2,36.01
2023-02-14 02:00:00,23.27,24.57,17.82,34.08
2023-02-14 03:00:00,19.74,14.95,16.83,38.84
2023-02-14 04:00:00,25.19,33.22,27.93,42.65
2023-02-14 05:00:00,21.84,41.44,22.13,32.19
2023-02-14 06:00:00,26.76,44.17,29.39,27.1
2023-02-14 07:00:00,34.44,46.08,27.37,34.52
2023-02-14 08:00:00,35.13,50.39,39.0,23.69
2023-02-14 09:00:00,55.88,79.48,35.49,20.73
2023-02-14 10:00:00,30.69,39.17,28.98,27.05
2023-02-14 11:00:00,38.81,74.51,32.73,31.63
2023-02-14 12:00:00,31.29,48.92,39.14,24.9
2023-02-14 13:00:00,37.24,73.73,30.45,36.89
2023-02-14 14:00:00,36.68,51.57,41.91,29.65
2023-02-14 15:00:00,42.56,72.03,34.54,42.08
2023-02-14 16:00:00,33.14,54.84,39.24,46.56
2023-02-14 17:00:00,32.76,59.45,33.26,50.41
2023-02-14 18:00:00,29.25,48.84,30.38,41.24
2023-02-14 19:00:00,21.36,42.05,28.12,55.09
2023-02-14 20:00:00,23.92,42.71,38.66,60.24
2023-02-14 21:00:00,23.89,29.49,26.97,62.94
2023-02-14 22:00:00,25.35,46.42,42.4,61.71
2023-02-14 23:00:00,27.46,43.11,26.52,50.76
2023-02-15 00:00:00,22.55,29.87,20.55,62.37
2023-02-15 01:00:00,22.72,41.9,16.28,39.32
2023-02-15 02:00:00,14.71,30.9,30.16,35.63
2023-02-15 03:00:00,29.54,43.4,23.24,36.23
2023-02-15 04:00:00,23.78,35.25,28.92,37.46
2023-02-15 05:00:00,34.37,43.9,37.37,33.25
2023-02-15 06:00:00,39.86,49.34,30.34,12.8
2023-02-15 07:00:00,32.9,50.71,30.13,19.73
2023-02-15 08:00:00,29.82,54.05,36.13,29.6
2023-02-15 09:00:00,37.52,55.44,35.57,20.18
2023-02-15 10:00:00,40.98,76.99,26.69,26.24
2023-02-15 11:00:00,37.79,58.83,40.91,31.55
2023-02-15 12:00:00,36.58,56.91,34.97,35.4
2023-02-15 13:00:00,43.07,66.6,43.5,41.28
2023-02-15 14:00:00,41.87,74.85,38.54,47.63
2023-02-15 15:00:00,35.54,49.19,41.75,47.68
2023-02-15 16:00:00,26.04,40.63,34.07,40.14
2023-02-15 17:00:00,36.77,54.45,26.66,54.13
2023-02-15 18:00:00,27.36,39.28,35.82,59.48
2023-02-15 19:00:00,31.18,50.16,36.44,57.21
2023-02-15 20:00:00,28.87,45.28,27.22,62.74
2023-02-15 21:00:00,14.97,32.36,27.43,55.91
2023-02-15 22:00:00,25.52,40.74,15.93,52.23
2023-02-15 23:00:00,27.32,48.15,24.98,45.52
2023-02-16 00:00:00,27.91,46.03,18.55,59.71
2023-02-16 01:00:00,25.06,51.32,26.79,37.61
2023-02-16 02:00:00,13.29,18.85,25.67,39.97
2023-02-16 03:00:00,34.09,52.14,24.28,33.98
2023-02-16 04:00:00,30.55,54.84,31.42,24.49
2023-02-16 05:00:00,22.79,33.94,26.96,34.72
2023-02-16 06:00:00,27.36,47.76,27.97,30.0
2023-02-16 07:00:00,35.54,75.57,30.06,26.97
2023-02-16 08:00:00,40.16,56.43,27.09,21.24
2023-02-16 09:00:00,34.81,67.95,36.51,28.89
2023-02-16 10:00:00,43.96,66.4,28.42,25.44
2023-02-16 11:00:00,29.05,57.19,36.36,32.28
2023-02-16 12:00:00,33.83,59.61,41.29,41.12
2023-02-16 13:00:00,27.42,48.68,30.66,21.46
2023-02-16 14:00:00,33.63,52.59,29.29,46.01
2023-02-16 15:00:00,46.79,72.86,30.57,58.12
2023-02-16 16:00:00,48.43,71.71,44.28,57.83
2023-02-16 17:00:00,35.56,56.95,31.2,55.24
2023-02-16 18:00:00,28.25,43.73,27.0,60.33
2023-02-16 19:00:00,28.68,47.42,33.38,49.39
2023-02-16 20:00:00,30.92,38.19,16.38,56.44
2023-02-16 21:00:00,17.05,27.46,23.67,53.59
2023-02-16 22:00:00,21.72,44.85,34.07,50.19
2023-02-16 23:00:00,32.96,60.3,20.98,56.54
2023-02-17 00:00:00,17.93,28.87,23.5,46.32
2023-02-17 01:00:00,19.98,52.47,25.68,32.76
2023-02-17 02:00:00,25.35,35.95,25.47,42.63
2023-02-17 03:00:00,28.24,44.5,21.54,35.95
2023-02-17 04:00:00,24.45,27.52,27.54,36.66
2023-02-17 05:00:00,30.59,45.72,32.99,26.94
2023-02-17 06:00:00,35.85,71.66,21.69,16.67
2023-02-17 07:00:00,46.04,70.74,26.02,19.66
2023-02-17 08:00:00,35.45,44.49,29.47,19.51
2023-02-17 09:00:00,37.61,67.16,35.05,19.35
2023-02-17 10:00:00,48.3,80.39,33.17,23.63
2023-02-17 11:00:00,36.64,65.26,33.61,33.76
2023-02-17 12:00:00,32.26,49.23,27.45,24.21
2023-02-17 13:00:00,41.43,58.23,30.13,41.42
2023-02-17 14:00:00,45.59,71.47,36.96,32.38
2023-02-17 15:00:00,40.03,68.48,33.23,41.6
2023-02-17 16:00:00,35.62,56.41,33.49,47.29
2023-02-17 17:00:00,25.58,44.04,33.93,48.81
2023-02-17 18:00:00,31.85,46.67,44.71,56.72
2023-02-17 19:00:00,37.53,63.45,29.07,53.84
2023-02-17 20:00:00,20.8,33.25,36.93,54.06
2023-02-17 21:00:00,25.08,34.48,35.02,40.23
2023-02-17 22:00:00,22.95,37.84,31.02,55.39
2023-02-17 23:00:00,20.29,29.37,21.52,61.88
2023-02-18 00:00:00,25.81,46.23,25.49,44.55
2023-02-18 01:00:00,27.25,50.59,22.25,47.85
2023-02-18 02:00:00,27.99,48.8,34.07,35.06
2023-02-18 03:00:00,20.8,20.21,26.26,42.03
2023-02-18 04:00:00,18.45,21.79,23.74,35.61
2023-02-18 05:00:00,31.82,45.83,34.68,27.19
2023-02-18 06:00:00,29.29,40.49,25.24,24.41
2023-02-18 07:00:00,45.42,68.33,31.21,29.38
2023-02-18 08:00:00,47.63,83.61,33.51,25.25
2023-02-18 09:00:00,49.92,85.46,33.29,18.12
2023-02-18 10:00:00,33.61,50.38,32.47,17.84
2023-02-18 11:00:00,43.46,74.28,38.43,32.92
2023-02-18 12:00:00,45.55,75.51,32.05,27.92
2023-02-18 13:00:00,44.6,71.09,41.36,36.33
2023-02-18 14:00:00,37.12,68.58,34.59,43.53
2023-02-18 15:00:00,45.65,67.75,42.48,36.67
2023-02-18 16:00:00,36.32,58.54,40.43,41.41
2023-02-18 17:00:00,35.16,47.85,36.99,60.34
2023-02-18 18:00:00,23.09,28.93,32.55,50.52
2023-02-18 19:00:00,34.12,43.7,37.07,60.6
2023-02-18 20:00:00,26.76,34.93,32.86,70.04
2023-02-18 21:00:00,29.45,47.79,12.36,55.92
2023-02-18 22:00:00,26.8,40.47,22.91,47.82
2023-02-18 23:00:00,25.68,38.93,26.6,51.37
2023-02-19 00:00:00,24.16,36.27,26.2,46.37
2023-02-19 01:00:00,29.43,61.27,27.74,44.29
2023-02-19 02:00:00,24.32,29.81,31.74,44.3
2023-02-19 03:00:00,18.05,18.93,27.14,41.11
2023-02-19 04:00:00,31.85,44.2,14.38,20.47
2023-02-19 05:00:00,25.51,40.25,26.75,36.53
2023-02-19 06:00:00,24.49,43.3,33.08,28.65
2023-02-19 07:00:00,28.37,50.35,29.01,22.07
2023-02-19 08:00:00,38.14,68.58,31.02,29.4
2023-02-19 09:00:00,37.51,59.16,29.08,19.21
2023-02-19 10:00:00,26.57,39.34,37.75,20.99
2023-02-19 11:00:00,37.86,73.65,32.48,35.75
2023-02-19 12:00:00,47.45,53.65,38.16,32.9
2023-02-19 13:00:00,37.46,60.43,37.94,45.52
2023-02-19 14:00:00,38.37,64.84,36.27,35.88
2023-02-19 15:00:00,44.35,85.95,38.22,45.63
2023-02-19 16:00:00,41.21,52.65,36.2,49.82
2023-02-19 17:00:00,40.64,61.66,40.63,53.04
2023-02-19 18:00:00,15.8,14.42,36.38,56.71
2023-02-19 19:00:00,40.77,50.84,36.75,57.25
2023-02-19 20:00:00,32.26,49.97,26.18,55.12
2023-02-19 21:00:00,41.55,73.14,24.31,42.84
2023-02-19 22:00:00,20.82,42.95,27.31,58.18
2023-02-19 23:00:00,14.13,18.35,29.5,36.36
2023-02-20 00:00:00,24.59,44.68,27.46,40.1
2023-02-20 01:00:00,23.17,35.49,20.45,39.65
2023-02-20 02:00:00,29.54,51.72,27.9,45.42
2023-02-20 03:00:00,33.34,62.59,21.07,34.78
2023-02-20 04:00:00,28.03,43.29,28.17,43.75
2023-02-20 05:00:00,29.04,55.07,27.19,21.07
2023-02-20 06:00:00,,,,
2023-02-20 07:00:00,33.08,58.19,25.77,12.01
2023-02-20 08:00:00,34.51,63.49,30.67,18.12
2023-02-20 09:00:00,44.43,78.53,31.97,21.72
2023-02-20 10:00:00,47.04,65.78,27.77,35.8
2023-02-20 11:00:00,46.78,73.21,37.25,35.67
2023-02-20 12:00:00,39.54,65.68,40.98,33.93
2023-02-20 13:00:00,27.44,47.45,40.1,34.25
2023-02-20 14:00:00,38.59,62.67,37.58,44.59
2023-02-20 15:00:00,33.66,65.29,33.55,51.52
2023-02-20 16:00:00,35.77,46.87,35.84,43.62
2023-02-20 17:00:00,30.6,47.03,33.59,47.32
2023-02-20 18:00:00,32.43,38.38,33.62,50.4
2023-02-20 19:00:00,24.24,43.76,36.24,44.08
2023-02-20 20:00:00,20.87,37.82,29.46,62.27
2023-02-20 21:00:00,34.23,81.56,19.26,50.99
2023-02-20 22:00:00,19.8,39.9,31.0,51.25
2023-02-20 23:00:00,24.83,42.37,27.74,59.34
2023-02-21 00:00:00,30.39,50.66,25.55,44.26
2023-02-21 01:00:00,30.42,46.14,18.33,51.48
2023-02-21 02:00:00,30.5,49.85,19.84,29.51
2023-02-21 03:00:00,28.82,48.33,20.63,39.49
2023-02-21 04:00:00,33.01,37.09,21.89,29.83
2023-02-21 05:00:00,38.83,63.7,23.31,19.92
2023-02-21 06:00:00,35.21,57.15,21.09,20.2
2023-02-21 07:00:00,23.71,51.97,39.21,26.35
2023-02-21 08:00:00,33.49,52.53,37.51,19.24
2023-02-21 09:00:00,42.5,61.87,32.94,27.81
2023-02-21 10:00:00,35.83,59.47,32.83,22.54
2023-02-21 11:00:00,50.11,80.77,43.38,19.68
2023-02-21 12:00:00,40.28,63.41,43.31,38.32
2023-02-21 13:00:00,40.9,55.21,32.1,37.88
2023-02-21 14:00:00,46.34,72.89,37.24,29.18
2023-02-21 15:00:00,37.22,54.92,34.88,47.8
2023-02-21 16:00:00,37.72,58.62,33.85,48.23
2023-02-21 17:00:00,40.13,70.06,33.42,48.02
2023-02-21 18:00:00,23.83,32.73,32.57,50.64
2023-02-21 19:00:00,28.88,44.44,32.61,62.53
2023-02-21 20:00:00,33.64,58.15,31.08,56.91
2023-02-21 21:00:00,27.4,41.68,35.64,62.82
2023-02-21 22:00:00,34.54,76.14,22.97,55.85
2023-02-21 23:00:00,15.48,26.76,30.59,52.02
2023-02-22 00:00:00,14.63,13.48,19.43,42.96
2023-02-22 01:00:00,29.66,40.75,25.39,44.83
2023-02-22 02:00:00,31.04,42.14,29.22,46.13
2023-02-22 03:00:00,25.96,34.93,27.05,36.61
2023-02-22 04:00:00,31.17,54.18,23.22,44.12
2023-02-22 05:00:00,35.17,47.42,27.18,35.51
2023-02-22 06:00:00,27.89,41.97,35.26,19.82
2023-02-22 07:00:00,30.6,58.1,25.49,22.6
2023-02-22 08:00:00,37.91,56.5,32.83,29.04
2023-02-22 09:00:00,43.85,75.54,36.38,16.35
2023-02-22 10:00:00,32.7,38.86,31.06,26.31
2023-02-22 11:00:00,39.31,59.93,42.92,23.8
2023-02-22 12:00:00,39.31,55.8,45.56,32.74
2023-02-22 13:00:00,43.01,71.21,41.27,30.57
2023-02-22 14:00:00,39.65,55.16,41.48,46.32
2023-02-22 15:00:00,35.15,72.8,27.15,40.83
2023-02-22 16:00:00,44.26,57.71,28.59,51.49
2023-02-22 17:00:00,31.61,59.66,33.82,41.65
2023-02-22 18:00:00,31.02,56.66,29.71,51.16
2023-02-22 19:00:00,21.15,36.32,34.68,46.81
2023-02-22 20:00:00,24.49,39.62,15.76,62.16
2023-02-22 21:00:00,30.21,63.18,31.54,49.84
2023-02-22 22:00:00,27.77,64.2,26.12,52.47
2023-02-22 23:00:00,28.64,44.17,23.05,52.72
2023-02-23 00:00:00,28.19,46.36,34.34,43.02
2023-02-23 01:00:00,37.68,55.87,22.66,36.68
2023-02-23 02:00:00,21.46,24.99,15.92,41.11
2023-02-23 03:00:00,17.51,31.71,26.49,24.52
2023-02-23 04:00:00,,,,
2023-02-23 05:00:00,26.59,29.66,24.89,28.57
2023-02-23 06:00:00,27.03,46.9,38.76,18.16
2023-02-23 07:00:00,35.51,59.08,29.5,23.92
2023-02-23 08:00:00,44.4,66.22,35.07,28.47
2023-02-23 09:00:00,47.77,71.11,33.17,20.61
2023-02-23 10:00:00,42.83,71.92,39.35,15.36
2023-02-23 11:00:00,53.45,98.4,32.59,28.65
2023-02-23 12:00:00,38.74,65.17,29.88,37.07
2023-02-23 13:00:00,30.81,55.54,39.62,37.52
2023-02-23 14:00:00,46.13,67.14,37.5,42.42
2023-02-23 15:00:00,27.5,40.69,39.77,49.62
2023-02-23 16:00:00,32.35,56.62,32.11,57.0
2023-02-23 17:00:00,38.07,50.05,36.64,34.45
2023-02-23 18:00:00,32.26,53.28,25.03,45.04
2023-02-23 19:00:00,29.66,51.41,29.15,55.5
2023-02-23 20:00:00,21.79,34.56,26.48,56.66
2023-02-23 21:00:00,27.16,46.01,30.93,45.2
2023-02-23 22:00:00,31.97,51.62,24.58,48.3
2023-02-23 23:00:00,25.27,35.46,18.89,60.94
2023-02-24 00:00:00,20.0,22.58,21.96,45.38
2023-02-24 01:00:00,17.77,27.71,27.2,45.14
2023-02-24 02:00:00,21.2,44.35,24.66,50.74
2023-02-24 03:00:00,29.68,55.68,20.48,36.68
2023-02-24 04:00:00,31.05,46.91,29.0,37.22
2023-02-24 05:00:00,26.11,38.85,33.58,32.82
2023-02-24 06:00:00,19.72,28.03,31.54,24.99
2023-02-24 07:00:00,37.57,56.6,16.91,23.15
2023-02-24 08:00:00,31.6,52.86,31.19,32.09
2023-02-24 09:00:00,42.78,76.9,30.84,25.46
2023-02-24 10:00:00,35.38,74.7,22.82,20.96
2023-02-24 11:00:00,34.78,49.02,27.79,35.89
2023-02-24 12:00:00,41.9,72.25,39.19,15.37
2023-02-24 13:00:00,54.86,92.11,36.72,45.59
2023-02-24 14:00:00,44.41,68.41,36.4,38.88
2023-02-24 15:00:00,39.46,54.92,32.55,43.93
2023-02-24 16:00:00,39.14,64.82,40.61,48.0
2023-02-24 17:00:00,24.55,56.24,28.09,58.59
2023-02-24 18:00:00,26.25,44.15,28.56,54.04
2023-02-24 19:00:00,15.85,19.06,29.96,54.35
2023-02-24 20:00:00,39.36,61.72,22.37,49.29
2023-02-24 21:00:00,36.49,49.26,24.04,50.21
2023-02-24 22:00:00,28.41,45.61,32.31,56.84
2023-02-24 23:00:00,26.07,47.17,21.54,51.94
2023-02-25 00:00:00,15.78,19.7,28.71,57.62
2023-02-25 01:00:00,24.04,12.42,27.38,38.99
2023-02-25 02:00:00,36.91,61.28,23.16,33.08
2023-02-25 03:00:00,28.22,41.14,17.11,37.92
2023-02-25 04:00:00,25.7,35.11,25.12,31.99
2023-02-25 05:00:00,20.47,26.67,15.2,22.2
2023-02-25 06:00:00,41.37,69.39,24.36,23.9
2023-02-25 07:00:00,34.74,52.32,29.66,29.74
2023-02-25 08:00:00,26.55,49.92,34.35,17.08
2023-02-25 09:00:00,33.2,60.74,30.79,18.69
2023-02-25 10:00:00,32.35,49.59,29.96,22.64
2023-02-25 11:00:00,40.02,59.87,30.8,25.15
2023-02-25 12:00:00,42.33,68.75,32.85,37.26
2023-02-25 13:00:00,37.79,59.31,38.92,32.79
2023-02-25 14:00:00,44.68,57.46,37.75,49.79
2023-02-25 15:00:00,39.22,78.06,35.69,37.62
2023-02-25 16:00:00,43.46,75.25,38.35,49.69
2023-02-25 17:00:00,33.01,49.11,34.25,50.37
2023-02-25 18:00:00,51.36,66.84,26.33,53.01
2023-02-25 19:00:00,27.63,42.76,26.0,39.72
2023-02-25 20:00:00,23.67,33.16,33.01,48.42
2023-02-25 21:00:00,21.27,33.55,21.58,53.48
2023-02-25 22:00:00,24.89,22.52,25.1,41.17
2023-02-25 23:00:00,15.04,20.29,25.19,33.07
2023-02-26 00:00:00,26.95,39.84,19.64,40.09
2023-02-26 01:00:00,,,,
2023-02-26 02:00:00,27.23,41.68,18.13,42.86
2023-02-26 03:00:00,19.42,31.49,15.16,28.78
2023-02-26 04:00:00,26.9,55.21,27.86,31.29
2023-02-26 05:00:00,34.74,51.47,27.74,31.94
2023-02-26 06:00:00,47.01,67.93,23.2,34.96
2023-02-26 07:00:00,28.79,32.24,21.61,33.23
2023-02-26 08:00:00,36.28,53.97,35.83,30.47
2023-02-26 09:00:00,34.5,43.99,33.75,22.28
2023-02-26 10:00:00,34.9,63.51,29.89,26.71
2023-02-26 11:00:00,36.62,57.83,40.18,29.82
2023-02-26 12:00:00,46.13,81.32,35.88,31.2
2023-02-26 13:00:00,37.99,72.5,37.39,27.86
2023-02-26 14:00:00,53.61,78.86,30.79,48.65
2023-02-26 15:00:00,41.34,63.36,28.21,46.48
2023-02-26 16:00:00,31.13,60.46,27.35,52.72
2023-02-26 17:00:00,33.06,54.4,44.66,54.57
2023-02-26 18:00:00,28.38,49.57,28.86,50.39
2023-02-26 19:00:00,35.92,65.73,31.88,45.49
2023-02-26 20:00:00,19.35,38.14,32.3,59.5
2023-02-26 21:00:00,19.48,34.46,28.34,58.61
2023-02-26 22:00:00,22.71,47.51,26.23,54.73
2023-02-26 23:00:00,29.56,46.74,24.87,63.52
2023-02-27 00:00:00,32.68,56.45,27.2,44.1
2023-02-27 01:00:00,33.84,52.73,19.01,41.99
2023-02-27 02:00:00,29.53,55.42,21.8,41.24
2023-02-27 03:00:00,27.13,37.8,12.69,33.13
2023-02-27 04:00:00,34.05,41.02,15.49,31.09
2023-02-27 05:00:00,24.35,44.19,19.27,35.59
2023-02-27 06:00:00,22.22,27.38,31.27,23.12
2023-02-27 07:00:00,37.97,51.8,27.08,22.04
2023-02-27 08:00:00,31.25,60.12,33.49,28.47
2023-02-27 09:00:00,38.55,69.41,33.48,17.59
2023-02-27 10:00:00,40.93,62.75,34.3,26.52
2023-02-27 11:00:00,42.5,43.64,29.52,28.59
2023-02-27 12:00:00,46.91,79.32,35.57,36.26
2023-02-27 13:00:00,46.0,78.91,37.07,40.94
2023-02-27 14:00:00,41.38,70.35,47.0,39.04
2023-02-27 15:00:00,36.29,61.83,34.07,43.37
2023-02-27 16:00:00,37.93,59.24,38.86,47.29
2023-02-27 17:00:00,31.78,47.56,33.62,48.76
2023-02-27 18:00:00,32.11,42.52,29.49,60.74
2023-02-27 19:00:00,46.92,69.5,35.9,57.5
2023-02-27 20:00:00,30.38,51.18,39.46,62.6
2023-02-27 21:00:00,30.33,51.23,29.76,49.23
2023-02-27 22:00:00,22.12,41.72,23.58,60.5
